frame,dt,speedKmh,throttleRaw,throttleSmoothed,vehicleSpeedFeedbackKmh,engineRpmFeedback,currentGear,targetGear,requestsShift,lastShiftDirection,timeSinceLastShiftS,kickdownActive,throttleDeltaHistory,engineRpm,upshiftSpeed,downshiftSpeed,twinState,clutchPressure
179,0.016000,26.709,1.0000,1.0000,26.709,1334.2,1,1,0,0,2.8640,1,0.0000,3287.6,70.000,0.000,3,1.0000
180,0.016000,26.830,1.0000,1.0000,26.830,1336.6,1,1,0,0,2.8800,1,0.0000,3302.5,70.000,0.000,3,1.0000
181,0.016000,26.951,1.0000,1.0000,26.951,1339.0,1,1,0,0,2.8960,1,0.0000,3317.4,70.000,0.000,3,1.0000
182,0.016000,27.072,1.0000,1.0000,27.072,1341.4,1,1,0,0,2.9120,1,0.0000,3332.3,70.000,0.000,3,1.0000
183,0.016000,27.193,1.0000,1.0000,27.193,1343.9,1,1,0,0,2.9280,1,0.0000,3347.2,70.000,0.000,3,1.0000
184,0.016000,27.314,1.0000,1.0000,27.314,1346.3,1,1,0,0,2.9440,1,0.0000,3362.1,70.000,0.000,3,1.0000
185,0.016000,27.435,1.0000,1.0000,27.435,1348.7,1,1,0,0,2.9600,1,0.0000,3377.0,70.000,0.000,3,1.0000
186,0.016000,27.556,1.0000,1.0000,27.556,1351.1,1,1,0,0,2.9760,1,0.0000,3391.9,70.000,0.000,3,1.0000
187,0.016000,27.677,1.0000,1.0000,27.677,1353.5,1,1,0,0,2.9920,1,0.0000,3406.8,70.000,0.000,3,1.0000
188,0.016000,27.798,1.0000,1.0000,27.798,1356.0,1,1,0,0,3.0080,1,0.0000,3421.7,70.000,0.000,3,1.0000
189,0.016000,27.919,1.0000,1.0000,27.919,1358.4,1,1,0,0,3.0240,1,0.0000,3436.5,70.000,0.000,3,1.0000
190,0.016000,28.040,1.0000,1.0000,28.040,1360.8,1,1,0,0,3.0400,1,0.0000,3451.4,70.000,0.000,3,1.0000
191,0.016000,28.161,1.0000,1.0000,28.161,1363.2,1,1,0,0,3.0560,1,0.0000,3466.3,70.000,0.000,3,1.0000
192,0.016000,28.282,1.0000,1.0000,28.282,1365.6,1,1,0,0,3.0720,1,0.0000,3481.2,70.000,0.000,3,1.0000
193,0.016000,28.403,1.0000,1.0000,28.403,1368.1,1,1,0,0,3.0880,1,0.0000,3496.0,70.000,0.000,3,1.0000
194,0.016000,28.523,1.0000,1.0000,28.523,1370.5,1,1,0,0,3.1040,1,0.0000,3510.9,70.000,0.000,3,1.0000
195,0.016000,28.644,1.0000,1.0000,28.644,1372.9,1,1,0,0,3.1200,1,0.0000,3525.8,70.000,0.000,3,1.0000
196,0.016000,28.765,1.0000,1.0000,28.765,1375.3,1,1,0,0,3.1360,1,0.0000,3540.6,70.000,0.000,3,1.0000
197,0.016000,28.886,1.0000,1.0000,28.886,1377.7,1,1,0,0,3.1520,1,0.0000,3555.5,70.000,0.000,3,1.0000
198,0.016000,29.006,1.0000,1.0000,29.006,1380.1,1,1,0,0,3.1680,1,0.0000,3570.4,70.000,0.000,3,1.0000
199,0.016000,29.127,1.0000,1.0000,29.127,1382.5,1,1,0,0,3.1840,1,0.0000,3585.2,70.000,0.000,3,1.0000
200,0.016000,29.248,1.0000,1.0000,29.248,1385.0,1,1,0,0,3.2000,1,0.0000,3600.1,70.000,0.000,3,1.0000
201,0.016000,29.368,1.0000,1.0000,29.368,1387.4,1,1,0,0,3.2160,1,0.0000,3614.9,70.000,0.000,3,1.0000
202,0.016000,29.489,1.0000,1.0000,29.489,1389.8,1,1,0,0,3.2320,1,0.0000,3629.8,70.000,0.000,3,1.0000
203,0.016000,29.610,1.0000,1.0000,29.610,1392.2,1,1,0,0,3.2480,1,0.0000,3644.6,70.000,0.000,3,1.0000
204,0.016000,29.730,1.0000,1.0000,29.730,1394.6,1,1,0,0,3.2640,1,0.0000,3659.5,70.000,0.000,3,1.0000
205,0.016000,29.851,1.0000,1.0000,29.851,1397.0,1,1,0,0,3.2800,1,0.0000,3674.3,70.000,0.000,3,1.0000
206,0.016000,29.971,1.0000,1.0000,29.971,1399.4,1,1,0,0,3.2960,1,0.0000,3689.2,70.000,0.000,3,1.0000
207,0.016000,30.092,1.0000,1.0000,30.092,1401.8,1,1,0,0,3.3120,1,0.0000,3704.0,70.000,0.000,3,1.0000
208,0.016000,30.213,1.0000,1.0000,30.213,1404.3,1,1,0,0,3.3280,1,0.0000,3718.8,70.000,0.000,3,1.0000
209,0.016000,30.333,1.0000,1.0000,30.333,1406.7,1,1,0,0,3.3440,1,0.0000,3733.7,70.000,0.000,3,1.0000
210,0.016000,30.453,1.0000,1.0000,30.453,1409.1,1,1,0,0,3.3600,1,0.0000,3748.5,70.000,0.000,3,1.0000
211,0.016000,30.574,1.0000,1.0000,30.574,1411.5,1,1,0,0,3.3760,1,0.0000,3763.3,70.000,0.000,3,1.0000
212,0.016000,30.694,1.0000,1.0000,30.694,1413.9,1,1,0,0,3.3920,1,0.0000,3778.1,70.000,0.000,3,1.0000
213,0.016000,30.815,1.0000,1.0000,30.815,1416.3,1,1,0,0,3.4080,1,0.0000,3793.0,70.000,0.000,3,1.0000
214,0.016000,30.935,1.0000,1.0000,30.935,1418.7,1,1,0,0,3.4240,1,0.0000,3807.8,70.000,0.000,3,1.0000
215,0.016000,31.056,1.0000,1.0000,31.056,1421.1,1,1,0,0,3.4400,1,0.0000,3822.6,70.000,0.000,3,1.0000
216,0.016000,31.176,1.0000,1.0000,31.176,1423.5,1,1,0,0,3.4560,1,0.0000,3837.4,70.000,0.000,3,1.0000
217,0.016000,31.296,1.0000,1.0000,31.296,1425.9,1,1,0,0,3.4720,1,0.0000,3852.2,70.000,0.000,3,1.0000
218,0.016000,31.416,1.0000,1.0000,31.416,1428.3,1,1,0,0,3.4880,1,0.0000,3867.0,70.000,0.000,3,1.0000
219,0.016000,31.537,1.0000,1.0000,31.537,1430.7,1,1,0,0,3.5040,1,0.0000,3881.8,70.000,0.000,3,1.0000
220,0.016000,31.657,1.0000,1.0000,31.657,1433.1,1,1,0,0,3.5200,1,0.0000,3896.6,70.000,0.000,3,1.0000
221,0.016000,31.777,1.0000,1.0000,31.777,1435.5,1,1,0,0,3.5360,1,0.0000,3911.4,70.000,0.000,3,1.0000
222,0.016000,31.897,1.0000,1.0000,31.897,1437.9,1,1,0,0,3.5520,1,0.0000,3926.2,70.000,0.000,3,1.0000
223,0.016000,32.018,1.0000,1.0000,32.018,1440.4,1,1,0,0,3.5680,1,0.0000,3941.0,70.000,0.000,3,1.0000
224,0.016000,32.138,1.0000,1.0000,32.138,1442.8,1,1,0,0,3.5840,1,0.0000,3955.8,70.000,0.000,3,1.0000
225,0.016000,32.258,1.0000,1.0000,32.258,1445.2,1,1,0,0,3.6000,1,0.0000,3970.6,70.000,0.000,3,1.0000
226,0.016000,32.378,1.0000,1.0000,32.378,1447.6,1,1,0,0,3.6160,1,0.0000,3985.4,70.000,0.000,3,1.0000
227,0.016000,32.498,1.0000,1.0000,32.498,1450.0,1,1,0,0,3.6320,1,0.0000,4000.2,70.000,0.000,3,1.0000
228,0.016000,32.618,1.0000,1.0000,32.618,1452.4,1,1,0,0,3.6480,1,0.0000,4014.9,70.000,0.000,3,1.0000
229,0.016000,32.738,1.0000,1.0000,32.738,1454.8,1,1,0,0,3.6640,1,0.0000,4029.7,70.000,0.000,3,1.0000
230,0.016000,32.858,1.0000,1.0000,32.858,1457.2,1,1,0,0,3.6800,1,0.0000,4044.5,70.000,0.000,3,1.0000
231,0.016000,32.978,1.0000,1.0000,32.978,1459.6,1,1,0,0,3.6960,1,0.0000,4059.3,70.000,0.000,3,1.0000
232,0.016000,33.098,1.0000,1.0000,33.098,1462.0,1,1,0,0,3.7120,1,0.0000,4074.0,70.000,0.000,3,1.0000
233,0.016000,33.218,1.0000,1.0000,33.218,1464.4,1,1,0,0,3.7280,1,0.0000,4088.8,70.000,0.000,3,1.0000
234,0.016000,33.338,1.0000,1.0000,33.338,1466.8,1,1,0,0,3.7440,1,0.0000,4103.6,70.000,0.000,3,1.0000
235,0.016000,33.458,1.0000,1.0000,33.458,1469.2,1,1,0,0,3.7600,1,0.0000,4118.3,70.000,0.000,3,1.0000
236,0.016000,33.578,1.0000,1.0000,33.578,1471.6,1,1,0,0,3.7760,1,0.0000,4133.1,70.000,0.000,3,1.0000
237,0.016000,33.698,1.0000,1.0000,33.698,1474.0,1,1,0,0,3.7920,1,0.0000,4147.8,70.000,0.000,3,1.0000
238,0.016000,33.818,1.0000,1.0000,33.818,1476.4,1,1,0,0,3.8080,1,0.0000,4162.6,70.000,0.000,3,1.0000
239,0.016000,33.937,1.0000,1.0000,33.937,1478.7,1,1,0,0,3.8240,1,0.0000,4177.3,70.000,0.000,3,1.0000
240,0.016000,34.057,1.0000,1.0000,34.057,1481.1,1,1,0,0,3.8400,1,0.0000,4192.1,70.000,0.000,3,1.0000
241,0.016000,34.177,1.0000,1.0000,34.177,1483.5,1,1,0,0,3.8560,1,0.0000,4206.8,70.000,0.000,3,1.0000
242,0.016000,34.297,1.0000,1.0000,34.297,1485.9,1,1,0,0,3.8720,1,0.0000,4221.6,70.000,0.000,3,1.0000
243,0.016000,34.416,1.0000,1.0000,34.416,1488.3,1,1,0,0,3.8880,1,0.0000,4236.3,70.000,0.000,3,1.0000
244,0.016000,34.536,1.0000,1.0000,34.536,1490.7,1,1,0,0,3.9040,1,0.0000,4251.0,70.000,0.000,3,1.0000
245,0.016000,34.656,1.0000,1.0000,34.656,1493.1,1,1,0,0,3.9200,1,0.0000,4265.7,70.000,0.000,3,1.0000
246,0.016000,34.775,1.0000,1.0000,34.775,1495.5,1,1,0,0,3.9360,1,0.0000,4280.5,70.000,0.000,3,1.0000
247,0.016000,34.895,1.0000,1.0000,34.895,1497.9,1,1,0,0,3.9520,1,0.0000,4295.2,70.000,0.000,3,1.0000
248,0.016000,35.015,1.0000,1.0000,35.015,1500.3,1,1,0,0,3.9680,1,0.0000,4309.9,70.000,0.000,3,1.0000
249,0.016000,35.134,1.0000,1.0000,35.134,1502.7,1,1,0,0,3.9840,1,0.0000,4324.6,70.000,0.000,3,1.0000
250,0.016000,35.254,1.0000,1.0000,35.254,1505.1,1,1,0,0,4.0000,1,0.0000,4339.4,70.000,0.000,3,1.0000
251,0.016000,35.373,1.0000,1.0000,35.373,1507.5,1,1,0,0,4.0160,1,0.0000,4354.1,70.000,0.000,3,1.0000
252,0.016000,35.493,1.0000,1.0000,35.493,1509.9,1,1,0,0,4.0320,1,0.0000,4368.8,70.000,0.000,3,1.0000
253,0.016000,35.612,1.0000,1.0000,35.612,1512.2,1,1,0,0,4.0480,1,0.0000,4383.5,70.000,0.000,3,1.0000
254,0.016000,35.732,1.0000,1.0000,35.732,1514.6,1,1,0,0,4.0640,1,0.0000,4398.2,70.000,0.000,3,1.0000
255,0.016000,35.851,1.0000,1.0000,35.851,1517.0,1,1,0,0,4.0800,1,0.0000,4412.9,70.000,0.000,3,1.0000
256,0.016000,35.971,1.0000,1.0000,35.971,1519.4,1,1,0,0,4.0960,1,0.0000,4427.6,70.000,0.000,3,1.0000
257,0.016000,36.090,1.0000,1.0000,36.090,1521.8,1,1,0,0,4.1120,1,0.0000,4442.3,70.000,0.000,3,1.0000
258,0.016000,36.209,1.0000,1.0000,36.209,1524.2,1,1,0,0,4.1280,1,0.0000,4457.0,70.000,0.000,3,1.0000
259,0.016000,36.329,1.0000,1.0000,36.329,1526.6,1,1,0,0,4.1440,1,0.0000,4471.6,70.000,0.000,3,1.0000
260,0.016000,36.448,1.0000,1.0000,36.448,1529.0,1,1,0,0,4.1600,1,0.0000,4486.3,70.000,0.000,3,1.0000
261,0.016000,36.567,1.0000,1.0000,36.567,1531.3,1,1,0,0,4.1760,1,0.0000,4501.0,70.000,0.000,3,1.0000
262,0.016000,36.686,1.0000,1.0000,36.686,1533.7,1,1,0,0,4.1920,1,0.0000,4515.7,70.000,0.000,3,1.0000
263,0.016000,36.806,1.0000,1.0000,36.806,1536.1,1,1,0,0,4.2080,1,0.0000,4530.4,70.000,0.000,3,1.0000
264,0.016000,36.925,1.0000,1.0000,36.925,1538.5,1,1,0,0,4.2240,1,0.0000,4545.0,70.000,0.000,3,1.0000
265,0.016000,37.044,1.0000,1.0000,37.044,1540.9,1,1,0,0,4.2400,1,0.0000,4559.7,70.000,0.000,3,1.0000
266,0.016000,37.163,1.0000,1.0000,37.163,1543.3,1,1,0,0,4.2560,1,0.0000,4574.4,70.000,0.000,3,1.0000
267,0.016000,37.282,1.0000,1.0000,37.282,1545.6,1,1,0,0,4.2720,1,0.0000,4589.0,70.000,0.000,3,1.0000
268,0.016000,37.401,1.0000,1.0000,37.401,1548.0,1,1,0,0,4.2880,1,0.0000,4603.7,70.000,0.000,3,1.0000
269,0.016000,37.520,1.0000,1.0000,37.520,1550.4,1,1,0,0,4.3040,1,0.0000,4618.3,70.000,0.000,3,1.0000
270,0.016000,37.639,1.0000,1.0000,37.639,1552.8,1,1,0,0,4.3200,1,0.0000,4633.0,70.000,0.000,3,1.0000
271,0.016000,37.758,1.0000,1.0000,37.758,1555.2,1,1,0,0,4.3360,1,0.0000,4647.6,70.000,0.000,3,1.0000
272,0.016000,37.877,1.0000,1.0000,37.877,1557.5,1,1,0,0,4.3520,1,0.0000,4662.3,70.000,0.000,3,1.0000
273,0.016000,37.996,1.0000,1.0000,37.996,1559.9,1,1,0,0,4.3680,1,0.0000,4676.9,70.000,0.000,3,1.0000
274,0.016000,38.115,1.0000,1.0000,38.115,1562.3,1,1,0,0,4.3840,1,0.0000,4691.6,70.000,0.000,3,1.0000
275,0.016000,38.234,1.0000,1.0000,38.234,1564.7,1,1,0,0,4.4000,1,0.0000,4706.2,70.000,0.000,3,1.0000
276,0.016000,38.353,1.0000,1.0000,38.353,1567.1,1,1,0,0,4.4160,1,0.0000,4720.8,70.000,0.000,3,1.0000
277,0.016000,38.472,1.0000,1.0000,38.472,1569.4,1,1,0,0,4.4320,1,0.0000,4735.4,70.000,0.000,3,1.0000
278,0.016000,38.591,1.0000,1.0000,38.591,1571.8,1,1,0,0,4.4480,1,0.0000,4750.1,70.000,0.000,3,1.0000
279,0.016000,38.709,1.0000,1.0000,38.709,1574.2,1,1,0,0,4.4640,1,0.0000,4764.7,70.000,0.000,3,1.0000
280,0.016000,38.828,1.0000,1.0000,38.828,1576.6,1,1,0,0,4.4800,1,0.0000,4779.3,70.000,0.000,3,1.0000
281,0.016000,38.947,1.0000,1.0000,38.947,1578.9,1,1,0,0,4.4960,1,0.0000,4793.9,70.000,0.000,3,1.0000
282,0.016000,39.066,1.0000,1.0000,39.066,1581.3,1,1,0,0,4.5120,1,0.0000,4808.5,70.000,0.000,3,1.0000
283,0.016000,39.184,1.0000,1.0000,39.184,1583.7,1,1,0,0,4.5280,1,0.0000,4823.1,70.000,0.000,3,1.0000
284,0.016000,39.303,1.0000,1.0000,39.303,1586.1,1,1,0,0,4.5440,1,0.0000,4837.7,70.000,0.000,3,1.0000
285,0.016000,39.422,1.0000,1.0000,39.422,1588.4,1,1,0,0,4.5600,1,0.0000,4852.4,70.000,0.000,3,1.0000
286,0.016000,39.540,1.0000,1.0000,39.540,1590.8,1,1,0,0,4.5760,1,0.0000,4866.9,70.000,0.000,3,1.0000
287,0.016000,39.659,1.0000,1.0000,39.659,1593.2,1,1,0,0,4.5920,1,0.0000,4881.5,70.000,0.000,3,1.0000
288,0.016000,39.777,1.0000,1.0000,39.777,1595.5,1,1,0,0,4.6080,1,0.0000,4896.1,70.000,0.000,3,1.0000
289,0.016000,39.896,1.0000,1.0000,39.896,1597.9,1,1,0,0,4.6240,1,0.0000,4910.7,70.000,0.000,3,1.0000
290,0.016000,40.014,1.0000,1.0000,40.014,1600.3,1,1,0,0,4.6400,1,0.0000,4925.3,70.000,0.000,3,1.0000
291,0.016000,40.133,1.0000,1.0000,40.133,1602.7,1,1,0,0,4.6560,1,0.0000,4939.9,70.000,0.000,3,1.0000
292,0.016000,40.251,1.0000,1.0000,40.251,1605.0,1,1,0,0,4.6720,1,0.0000,4954.5,70.000,0.000,3,1.0000
293,0.016000,40.369,1.0000,1.0000,40.369,1607.4,1,1,0,0,4.6880,1,0.0000,4969.0,70.000,0.000,3,1.0000
294,0.016000,40.488,1.0000,1.0000,40.488,1609.8,1,1,0,0,4.7040,1,0.0000,4983.6,70.000,0.000,3,1.0000
295,0.016000,40.606,1.0000,1.0000,40.606,1612.1,1,1,0,0,4.7200,1,0.0000,4998.2,70.000,0.000,3,1.0000
296,0.016000,40.725,1.0000,1.0000,40.725,1614.5,1,1,0,0,4.7360,1,0.0000,5012.7,70.000,0.000,3,1.0000
297,0.016000,40.843,1.0000,1.0000,40.843,1616.9,1,1,0,0,4.7520,1,0.0000,5027.3,70.000,0.000,3,1.0000
298,0.016000,40.961,1.0000,1.0000,40.961,1619.2,1,1,0,0,4.7680,1,0.0000,5041.9,70.000,0.000,3,1.0000
299,0.016000,41.079,1.0000,1.0000,41.079,1621.6,1,1,0,0,4.7840,1,0.0000,5056.4,70.000,0.000,3,1.0000
300,0.016000,41.197,1.0000,1.0000,41.197,1623.9,1,1,0,0,4.8000,1,0.0000,5071.0,70.000,0.000,3,1.0000
301,0.016000,41.316,1.0000,1.0000,41.316,1626.3,1,1,0,0,4.8160,1,0.0000,5085.5,70.000,0.000,3,1.0000
302,0.016000,41.434,1.0000,1.0000,41.434,1628.7,1,1,0,0,4.8320,1,0.0000,5100.0,70.000,0.000,3,1.0000
303,0.016000,41.552,1.0000,1.0000,41.552,1631.0,1,1,0,0,4.8480,1,0.0000,5114.6,70.000,0.000,3,1.0000
304,0.016000,41.670,1.0000,1.0000,41.670,1633.4,1,1,0,0,4.8640,1,0.0000,5129.1,70.000,0.000,3,1.0000
305,0.016000,41.788,1.0000,1.0000,41.788,1635.8,1,1,0,0,4.8800,1,0.0000,5143.6,70.000,0.000,3,1.0000
306,0.016000,41.906,1.0000,1.0000,41.906,1638.1,1,1,0,0,4.8960,1,0.0000,5158.2,70.000,0.000,3,1.0000
307,0.016000,42.024,1.0000,1.0000,42.024,1640.5,1,1,0,0,4.9120,1,0.0000,5172.7,70.000,0.000,3,1.0000
308,0.016000,42.142,1.0000,1.0000,42.142,1642.8,1,1,0,0,4.9280,1,0.0000,5187.2,70.000,0.000,3,1.0000
309,0.016000,42.260,1.0000,1.0000,42.260,1645.2,1,1,0,0,4.9440,1,0.0000,5201.7,70.000,0.000,3,1.0000
310,0.016000,42.378,1.0000,1.0000,42.378,1647.6,1,1,0,0,4.9600,1,0.0000,5216.2,70.000,0.000,3,1.0000
311,0.016000,42.496,1.0000,1.0000,42.496,1649.9,1,1,0,0,4.9760,1,0.0000,5230.8,70.000,0.000,3,1.0000
312,0.016000,42.614,1.0000,1.0000,42.614,1652.3,1,1,0,0,4.9920,1,0.0000,5245.3,70.000,0.000,3,1.0000
313,0.016000,42.731,1.0000,1.0000,42.731,1654.6,1,1,0,0,5.0080,1,0.0000,5259.8,70.000,0.000,3,1.0000
314,0.016000,42.849,1.0000,1.0000,42.849,1657.0,1,1,0,0,5.0240,1,0.0000,5274.3,70.000,0.000,3,1.0000
315,0.016000,42.967,1.0000,1.0000,42.967,1659.3,1,1,0,0,5.0400,1,0.0000,5288.8,70.000,0.000,3,1.0000
316,0.016000,43.085,1.0000,1.0000,43.085,1661.7,1,1,0,0,5.0560,1,0.0000,5303.3,70.000,0.000,3,1.0000
317,0.016000,43.202,1.0000,1.0000,43.202,1664.0,1,1,0,0,5.0720,1,0.0000,5317.7,70.000,0.000,3,1.0000
318,0.016000,43.320,1.0000,1.0000,43.320,1666.4,1,1,0,0,5.0880,1,0.0000,5332.2,70.000,0.000,3,1.0000
319,0.016000,43.438,1.0000,1.0000,43.438,1668.8,1,1,0,0,5.1040,1,0.0000,5346.7,70.000,0.000,3,1.0000
320,0.016000,43.555,1.0000,1.0000,43.555,1671.1,1,1,0,0,5.1200,1,0.0000,5361.2,70.000,0.000,3,1.0000
321,0.016000,43.673,1.0000,1.0000,43.673,1673.5,1,1,0,0,5.1360,1,0.0000,5375.7,70.000,0.000,3,1.0000
322,0.016000,43.790,1.0000,1.0000,43.790,1675.8,1,1,0,0,5.1520,1,0.0000,5390.1,70.000,0.000,3,1.0000
323,0.016000,43.908,1.0000,1.0000,43.908,1678.2,1,1,0,0,5.1680,1,0.0000,5404.6,70.000,0.000,3,1.0000
324,0.016000,44.025,1.0000,1.0000,44.025,1680.5,1,1,0,0,5.1840,1,0.0000,5419.0,70.000,0.000,3,1.0000
325,0.016000,44.143,1.0000,1.0000,44.143,1682.9,1,1,0,0,5.2000,1,0.0000,5433.5,70.000,0.000,3,1.0000
326,0.016000,44.260,1.0000,1.0000,44.260,1685.2,1,1,0,0,5.2160,1,0.0000,5448.0,70.000,0.000,3,1.0000
327,0.016000,44.378,1.0000,1.0000,44.378,1687.6,1,1,0,0,5.2320,1,0.0000,5462.4,70.000,0.000,3,1.0000
328,0.016000,44.495,1.0000,1.0000,44.495,1689.9,1,1,0,0,5.2480,1,0.0000,5476.9,70.000,0.000,3,1.0000
329,0.016000,44.612,1.0000,1.0000,44.612,1692.2,1,1,0,0,5.2640,1,0.0000,5491.3,70.000,0.000,3,1.0000
330,0.016000,44.730,1.0000,1.0000,44.730,1694.6,1,1,0,0,5.2800,1,0.0000,5505.7,70.000,0.000,3,1.0000
331,0.016000,44.847,1.0000,1.0000,44.847,1696.9,1,1,0,0,5.2960,1,0.0000,5520.2,70.000,0.000,3,1.0000
332,0.016000,44.964,1.0000,1.0000,44.964,1699.3,1,1,0,0,5.3120,1,0.0000,5534.6,70.000,0.000,3,1.0000
333,0.016000,45.081,1.0000,1.0000,45.081,1701.6,1,1,0,0,5.3280,1,0.0000,5549.0,70.000,0.000,3,1.0000
334,0.016000,45.199,1.0000,1.0000,45.199,1704.0,1,1,0,0,5.3440,1,0.0000,5563.5,70.000,0.000,3,1.0000
335,0.016000,45.316,1.0000,1.0000,45.316,1706.3,1,1,0,0,5.3600,1,0.0000,5577.9,70.000,0.000,3,1.0000
336,0.016000,45.433,1.0000,1.0000,45.433,1708.7,1,1,0,0,5.3760,1,0.0000,5592.3,70.000,0.000,3,1.0000
337,0.016000,45.550,1.0000,1.0000,45.550,1711.0,1,1,0,0,5.3920,1,0.0000,5606.7,70.000,0.000,3,1.0000
338,0.016000,45.667,1.0000,1.0000,45.667,1713.3,1,1,0,0,5.4080,1,0.0000,5621.1,70.000,0.000,3,1.0000
339,0.016000,45.784,1.0000,1.0000,45.784,1715.7,1,1,0,0,5.4240,1,0.0000,5635.5,70.000,0.000,3,1.0000
340,0.016000,45.901,1.0000,1.0000,45.901,1718.0,1,1,0,0,5.4400,1,0.0000,5649.9,70.000,0.000,3,1.0000
341,0.016000,46.018,1.0000,1.0000,46.018,1720.4,1,1,0,0,5.4560,1,0.0000,5664.3,70.000,0.000,3,1.0000
342,0.016000,46.135,1.0000,1.0000,46.135,1722.7,1,1,0,0,5.4720,1,0.0000,5678.7,70.000,0.000,3,1.0000
343,0.016000,46.252,1.0000,1.0000,46.252,1725.0,1,1,0,0,5.4880,1,0.0000,5693.1,70.000,0.000,3,1.0000
344,0.016000,46.369,1.0000,1.0000,46.369,1727.4,1,1,0,0,5.5040,1,0.0000,5707.5,70.000,0.000,3,1.0000
345,0.016000,46.486,1.0000,1.0000,46.486,1729.7,1,1,0,0,5.5200,1,0.0000,5721.9,70.000,0.000,3,1.0000
346,0.016000,46.602,1.0000,1.0000,46.602,1732.0,1,1,0,0,5.5360,1,0.0000,5736.2,70.000,0.000,3,1.0000
347,0.016000,46.719,1.0000,1.0000,46.719,1734.4,1,1,0,0,5.5520,1,0.0000,5750.6,70.000,0.000,3,1.0000
348,0.016000,46.836,1.0000,1.0000,46.836,1736.7,1,1,0,0,5.5680,1,0.0000,5765.0,70.000,0.000,3,1.0000
349,0.016000,46.953,1.0000,1.0000,46.953,1739.1,1,1,0,0,5.5840,1,0.0000,5779.3,70.000,0.000,3,1.0000
350,0.016000,47.069,1.0000,1.0000,47.069,1741.4,1,1,0,0,5.6000,1,0.0000,5793.7,70.000,0.000,3,1.0000
351,0.016000,47.186,1.0000,1.0000,47.186,1743.7,1,1,0,0,5.6160,1,0.0000,5808.1,70.000,0.000,3,1.0000
352,0.016000,47.302,1.0000,1.0000,47.302,1746.0,1,1,0,0,5.6320,1,0.0000,5822.4,70.000,0.000,3,1.0000
353,0.016000,47.419,1.0000,1.0000,47.419,1748.4,1,1,0,0,5.6480,1,0.0000,5836.8,70.000,0.000,3,1.0000
354,0.016000,47.536,1.0000,1.0000,47.536,1750.7,1,1,0,0,5.6640,1,0.0000,5851.1,70.000,0.000,3,1.0000
355,0.016000,47.652,1.0000,1.0000,47.652,1753.0,1,1,0,0,5.6800,1,0.0000,5865.4,70.000,0.000,3,1.0000
356,0.016000,47.769,1.0000,1.0000,47.769,1755.4,1,1,0,0,5.6960,1,0.0000,5879.8,70.000,0.000,3,1.0000
357,0.016000,47.885,1.0000,1.0000,47.885,1757.7,1,1,0,0,5.7120,1,0.0000,5894.1,70.000,0.000,3,1.0000
358,0.016000,48.001,1.0000,1.0000,48.001,1760.0,1,1,0,0,5.7280,1,0.0000,5908.4,70.000,0.000,3,1.0000
359,0.016000,48.118,1.0000,1.0000,48.118,1762.4,1,1,0,0,5.7440,1,0.0000,5922.8,70.000,0.000,3,1.0000
360,0.016000,48.234,1.0000,1.0000,48.234,1764.7,1,1,0,0,5.7600,1,0.0000,5937.1,70.000,0.000,3,1.0000
361,0.016000,48.350,1.0000,1.0000,48.350,1767.0,1,1,0,0,5.7760,1,0.0000,5951.4,70.000,0.000,3,1.0000
362,0.016000,48.467,1.0000,1.0000,48.467,1769.3,1,1,0,0,5.7920,1,0.0000,5965.7,70.000,0.000,3,1.0000
363,0.016000,48.583,1.0000,1.0000,48.583,1771.7,1,1,0,0,5.8080,1,0.0000,5980.0,70.000,0.000,3,1.0000
364,0.016000,48.699,1.0000,1.0000,48.699,1774.0,1,1,0,0,5.8240,1,0.0000,5994.3,70.000,0.000,3,1.0000
365,0.016000,48.815,1.0000,1.0000,48.815,1776.3,1,1,0,0,5.8400,1,0.0000,6008.6,70.000,0.000,3,1.0000
366,0.016000,48.931,1.0000,1.0000,48.931,1778.6,1,1,0,0,5.8560,1,0.0000,6022.9,70.000,0.000,3,1.0000
367,0.016000,49.048,1.0000,1.0000,49.048,1781.0,1,1,0,0,5.8720,1,0.0000,6037.2,70.000,0.000,3,1.0000
368,0.016000,49.164,1.0000,1.0000,49.164,1783.3,1,1,0,0,5.8880,1,0.0000,6051.5,70.000,0.000,3,1.0000
369,0.016000,49.280,1.0000,1.0000,49.280,1785.6,1,1,0,0,5.9040,1,0.0000,6065.8,70.000,0.000,3,1.0000
370,0.016000,49.396,1.0000,1.0000,49.396,1787.9,1,1,0,0,5.9200,1,0.0000,6080.1,70.000,0.000,3,1.0000
371,0.016000,49.512,1.0000,1.0000,49.512,1790.2,1,1,0,0,5.9360,1,0.0000,6094.3,70.000,0.000,3,1.0000
372,0.016000,49.628,1.0000,1.0000,49.628,1792.6,1,1,0,0,5.9520,1,0.0000,6108.6,70.000,0.000,3,1.0000
373,0.016000,49.743,1.0000,1.0000,49.743,1794.9,1,1,0,0,5.9680,1,0.0000,6122.9,70.000,0.000,3,1.0000
374,0.016000,49.859,1.0000,1.0000,49.859,1797.2,1,1,0,0,5.9840,1,0.0000,6137.1,70.000,0.000,3,1.0000
375,0.016000,49.975,1.0000,1.0000,49.975,1799.5,1,1,0,0,6.0000,1,0.0000,6151.4,70.000,0.000,3,1.0000
